sale_volume,price,shop,comment,title 
8967,"
伊沁家纺旗舰店
",82笔,欧式贡缎4件套被套床单北欧冰丝床上用品四件套1.8m米床简约双人,113.00
45,"
水漾家纺旗舰店
",14笔,简约纯棉商务四件套夏1.5米1.8m全棉床上用品床单被套双人被单2.0,213.00
171,"
博洋家纺官方旗舰店
",12笔,博洋家纺 天丝四件套100%双面 春夏床上用品1.8米床单被套,549.00
3313,"
博洋家纺官方旗舰店
",13笔,博洋家纺四件套全棉韩版清新1.8m床上用品公主风纯棉被套双人床单,299.00
67,"
水星家纺旗舰店
",99笔,水星家纺全棉针织棉四件套简约床笠四件套双人1.8米床简浅夏,559.00
373,"
水星家纺旗舰店
",119笔,水星家纺卡通四件套纯棉男孩简约儿童双人1.8m床单被套异型,439.00
186,"
罗莱家纺官方旗舰店
",137笔,LOVO家纺四件套件罗莱生活出品床品水洗棉全棉纯棉简约被套床单,499.00
28,"
罗莱家纺官方旗舰店
",175笔,lovo迪士尼罗莱生活出品床上用品全棉床单被套纯棉被罩双人四件套,399.00
1067,"
富安娜官方旗舰店
",23笔,富安娜家纺 纯棉磨毛四件套单人双人全棉床单被套1.8m床上用品清,499.00
1636,"
富安娜官方旗舰店
",13笔,富安娜床上用品四件套纯棉简约 欧式 提花套件1.8m床双人床单被罩,599.00
906,"
多喜爱旗舰店
",64笔,多喜爱海底小纵队系列全棉套件卡通全棉三/四件套床品海底报告,299.00
49,"
多喜爱旗舰店
",54笔,多喜爱家纺床上用品双人套件欧式优雅提花1.5/1.8m四件套紫陌香韵,399.00
417,"
梦洁旗舰店
",24笔,梦洁美颂长绒棉四件套60支高密全棉床上用品1.5/1.8m 海伦娜花园,659.00
31,"
梦洁旗舰店
",24笔,梦洁出品MEE 印花纯棉四件套床单被套床上用品1.5m1.8m 花溪,339.00
178,"
雅娴旗舰店
",4笔,雅娴家纺无印纯棉四件套时尚良品纯色格子床笠全棉四件套床上用品,325.00
35,"
LOVO家纺官方旗舰店
",39笔,LOVO家纺四件套全棉纯棉斜纹海洋风床上用品被套床单,499.00
83,"
LOVO家纺官方旗舰店
",32笔,lovo罗莱 生活出品全棉四件套纯棉卡通被套床单女孩1.8米床,329.00
110,"
雅芳婷旗舰店
",7笔,雅芳婷家纺 婚庆纯棉结婚4件套 全棉床笠款床罩式四件套60S,699.00
50,"
雅芳婷旗舰店
",19笔,雅芳婷素色全棉四件套床单床笠床上用品套件纯棉韩风被套枕套1.8m,479.00
581,"
尚喜堂旗舰店
",29笔,中式纯棉四件套全棉床品套件1.5/1.8m床单被套2.0米双人床上用品,198.00
265,"
水星家纺品牌专卖店
",13笔,水星家纺全棉磨毛四件套卡通儿童加厚磨毛床单被套魔幻精灵正品,439.00
83,"
水星家纺品牌专卖店
",21笔,水星家纺全棉正品四件套晨香百合1.8米纯棉被套床单床上用品,339.00
41,"
梦洁宝贝旗舰店
",8笔,梦洁宝贝纯棉四件套1.5m儿童床品卡通三件套1.2m学生宿舍套件被套,379.00
30,"
罗卡芙家纺旗舰店
",8笔,ROYALCOVER/罗卡芙家纺铂丽棉套件欧式全棉印花四件套夏丽尔公主,2580.00
2,"
罗卡芙家纺旗舰店
",3笔,ROYALCOVER/罗卡芙家纺  欧式简约 全棉绣花 60s铂利棉四件套爵士,2780.00
7,"
艾维家纺旗舰店
",9笔,艾维家纺新婚庆四件套大红色结婚中式刺绣花被套床单1.8m床上用品,998.00
1590,"
梦洁宝贝旗舰店
",11笔,梦洁宝贝儿童三件套1.2m床上用品四件套1.5m纯棉磨毛套件双面可用,469.00
24,"
康尔馨旗舰店
",13笔,上海皇家艾美酒店授权 五星级酒店四件套纯棉60S贡缎纯色全棉被套,1080.00
21,"
艾维家纺旗舰店
",7笔,IWILL艾维家纺婚庆四件套大红色结婚房床上用品六十件套喜被1.8m,1988.00
26,"
恒源祥家纺官方旗舰店
",8笔,恒源祥家纺 长绒棉四件套纯棉全棉床单被套4件套夏季绣花床品件套,625.00
64,"
midohouse家居旗舰店
",10笔,mido house美式星星卡通儿童全棉四件套60支纯棉贡缎床单床上用品,272.00
12,"
罗莱家居生活馆
",7笔,罗莱家纺四件套纯棉被套床单床上用品全棉缎纹单双人4件套件,799.00
158,"
罗莱儿童旗舰店
",34笔,罗莱家纺儿童三四件套全棉床单被套枕床上用品卡斯波和丽莎,299.00
128,"
midohouse家居旗舰店
",16笔,美式田园数码印花床笠四件套全棉纯棉 60支长绒棉贡缎床上用品,465.00
129,"
爱之语家纺旗舰店
",103笔,ins水洗棉四件套全棉超柔纯棉1.8m简约双人格子被套床上用品少女,279.00
29,"
缇乐思旗舰店
",6笔,缇乐思 韩式公主风水洗棉床上四件套 仙女球 嫩粉色全棉床裙款,287.00
144,"
罗莱儿童旗舰店
",15笔,罗莱儿童春夏专业儿童全棉四件套纯棉床上用品床单被套枕床上用品,599.00
84,"
天猫超市
",41笔,水星家纺 全棉条纹印花四件套 品格宣言 纯棉条格套件被套床单,299.00
76,"
富安娜艺术生活馆
",16笔,【天猫直送】富安娜纯棉四件套1.8米床单双人全棉被套床品套件,299.00
93,"
富安娜艺术生活馆
",14笔,富安娜家纺圣之花纯棉四件套1.8m床全棉套件春季夏季双人床单被套,429.00
45,"
康尔馨旗舰店
",9笔,Careseen+轻奢系列 古根汉姆床品四件套纯棉贡缎欧式全棉1.8米,1512.00
387,"
水漾家纺旗舰店
",33笔,日式简约纯棉夏季水洗棉四件套全棉1.8米床双人床上用品被套床单,164.00
73,"
惠谊家纺官方旗舰店
",20笔,whinny/惠谊 丝滑60S双面天丝印花贡缎四件套 花与爱丽丝,1380.00
62,"
涵露家纺旗舰店
",109笔,纯棉床裙式床上四件套全棉1.8m床被套1.5米床罩款200x230带床套件,169.00
468,"
恒源祥金富丽专卖店
",1笔,恒源祥婚庆四件套大红床品床单被套结婚新婚1.8m贡缎绣花床上用品,390.00
2,"
南方寝饰家纺旗舰店
",8笔,南方寝饰裸睡全棉针织四件套纯棉被套床单1.5米1.8m床上用品套件,399.00
120,"
凯盛家纺官方旗舰店
",14笔,凯盛家纺 纯棉60支贡缎素色床上用品套件 全棉床单四件套欢乐时光,429.00
105,"
凯盛家纺官方旗舰店
",9笔,凯盛家纺美式60支长绒棉贡缎印花床上用品四件套纯棉床单被套套件,479.00
361,"
南极人维米专卖店
",128笔,南极人全棉四件套 双人1.8m床单被套 1.5米单人床品 纯棉床上用品,159.00
13,"
露之熙家纺旗舰店
",10笔,露之熙 桃花源 刺绣60支贡缎全棉新婚四件套大红色结婚床上用品,1018.00
13,"
恒源祥家纺官方旗舰店
",8笔,恒源祥家纺 全棉纯棉被套床单四件套单双人长绒棉绣花床品四件套,698.00
4709,"
恒源祥善小专卖店
",46笔,恒源祥纯棉四件套秋冬全棉床品三件套多件套床上用品男生1.5m1.8m,230.00
101,"
南方寝饰家纺旗舰店
",7笔,南方寝饰100%双面天丝四件套春夏床单被套1.5m1.8米双人床上用品,499.00
267,"
皇冠寝饰旗舰店
",54笔,简约全棉网红水洗棉四件套纯棉日式1.82.0m床单被套4件套床上用品,288.00
57,"
lasuntin旗舰店
",21笔,LaSuntin喜鹊枝头纯棉贡缎长绒棉床单婚庆四件套1.8m全棉床上用品,699.00
17,"
水星家纺婚庆馆旗舰店
",23笔,水星家纺婚庆馆婚庆大红提花刺绣情结婚侣床上四件套龙凤盛宴正品,1099.00
6,"
堂皇旗舰店
",8笔,Tevel/堂皇家纺2018新品全棉印花四件套简约被套1.8m双人床上用品,349.00
855,"
北极绒",147笔,北极绒 床笠纯棉床上用品四件套全棉三件套1.8/2.0m双人被套被单,159.00
33,"件旗舰店
",11笔,富丽真金四件套全棉简约纯色1.8m被套床单纯棉双人床上用品套件,428.00
568,"
富丽真金家居旗舰店
",37笔,简约北欧韩版全棉四件套纯棉被套床单床笠1.5/1.8m床上用品套件夏,193.00
281,"
水漾家纺旗舰店
",26笔,美式田园3D大版磨毛纯棉四件套2.0m全棉床上用品四件套1.8m床双人,278.00
102,"
雪晶灵家纺旗舰店
",19笔,雅兰家纺儿童四件套纯棉男孩女孩卡通全棉床单床笠四件套床上用品,369.00
100,"
雅兰家纺旗舰店
",35笔,淑女屋床上用品荷叶边小碎花印花床单四件套1.5米1.8米全纯棉套件,299.00
49,"
淑女屋家居旗舰店
",23笔,欧式全棉新婚庆床品四件套大红结婚1.8m刺绣蕾丝纯棉2.0m床上用品,399.00
92,"
小镇风情旗舰店
",60笔,南极人全棉四件套 简约水洗棉床品1.8m床单被套 纯棉双人床上用品,239.00
51,"
南极人维米专卖店
",7笔,优居宝全棉纯色简约四件套春夏床上用品床单床笠款纯棉4件套定制,238.00
388,"
优居宝家纺旗舰店
",25笔,Disney/迪士尼儿童四件套 冬季卡通纯棉被套 儿童床上用品三件套,198.00
1579,"
安逸家居专营店
",19笔,小绵羊全棉四件套简约条纹1.5m床单被套件1.8米双人床上用品夏季,239.00
240,"
小绵羊床品旗舰店
",14笔,黛富妮全棉四件套纯棉套件田园床上用品斜纹床单被套夏季,199.00
131,"
黛富妮旗舰店
",9笔,华氏蚕人真丝四件套100%桑蚕丝婚庆绣花床上用品双面春夏蚕丝套件,4199.00
202,"
华氏蚕人旗舰店
",8笔,南极人全棉床上四件套纯棉大版花简约床单被套1.5m1.8米床上用品,199.00
156,"
南极人家纺旗舰店
",11笔,加厚全棉磨毛四件套纯棉床单被套床上用品1.5/1.8m双人保暖套件,258.00
165,"
尚喜堂旗舰店
",33笔,ins刺绣床上四件套纯棉粉色简约1.8m2.0m床单被套全棉双人床品,358.00
2.4万,"
皇冠寝饰旗舰店
",104笔,A纯棉B珊瑚绒四件套全棉加厚冬季法兰绒法绒莱被套床单1.8m米床上,159.00
118,"
雅吖家纺旗舰店
",30笔,LOVO家纺罗莱生活出品四件套纯棉被套床单田园风全棉,399.00
0,"
天猫超市
",6笔,LENCIER兰叙 北欧60支天丝四件套田园印花被套床单床上用品 利兰,599.00
107,"
兰叙家纺旗舰店
",10笔,雅牧全棉刺绣大红色婚庆四件套百子龙凤结婚床上用品六八十多件套,1528.00
9,"
雅牧家纺旗舰店
",44笔,日式仙女风刺绣全棉水洗棉北欧小清新床上用品纯棉四件套1.8m床单,268.00
330,"
觉先生家居旗舰店
",12笔,雅兰家纺全棉四件套1.5m床被罩简约双人纯棉床单床笠被套床上用品,299.00
133,"
雅兰家纺旗舰店
",11笔,紫罗兰四件套秋冬新款床上用品套件田园风被套床单床上用品,199.00
391,"
紫罗兰官方旗舰店
",71笔,迪士尼卡通被套纯棉男孩麦昆床单儿童床上用品四件套三件套全棉,308.00
220,"
唯岛家纺专营店
",13笔,双面纯天丝冰丝四件套公主风套件春夏韩版裸睡床上用品被套,278.00
99,"
博洋家纺官方旗舰店
",17笔,博洋家纺四件套全棉纯棉欧式刺绣提花1.8米被套春季床上用品床单,449.00
669,"
博洋家纺官方旗舰店
",17笔,博洋家纺高支全棉四件套纯棉床上用品1.8M田园被套春夏双人床单,399.00
67,"
水星家纺旗舰店
",99笔,水星家纺全棉针织棉四件套简约床笠四件套双人1.8米床简浅夏,559.00
373,"
水星家纺旗舰店
",119笔,水星家纺卡通四件套纯棉男孩简约儿童双人1.8m床单被套异型,439.00
3144,"
罗莱家纺官方旗舰店
",73笔,LOVO家纺罗莱生活婚庆四件套丝棉提花套件红绣花床单透气舒适被套,699.00
293,"
罗莱家纺官方旗舰店
",101笔,LOVO家纺罗莱生活出品床上用品四件套田园风全棉床单纯棉,399.00
44,"
富安娜官方旗舰店
",2笔,【天猫直送】富安娜床上四件套1.8m床双丝提花1.5m床品双人套件,1980.00
46,"
富安娜官方旗舰店
",7笔,富安娜家纺床上用品四件套丝棉大提花套件套件被套床单 水木丹华,1980.00
488,"
多喜爱旗舰店
",67笔,多喜爱家纺新品四件套欧式床单被套床上用品宫廷风提花套件珀斯,399.00
28,"
梦洁旗舰店
",16笔,梦洁出品MINIMEE舒适天丝印花卡通儿童三/四件套1.5m恐龙宝宝,539.00
387,"
梦洁旗舰店
",23笔,梦洁家纺正版小黄人四件套纯棉印花卡通动漫儿童套件电影派对,299.00
321,"
多喜爱旗舰店
",58笔,多喜爱 全棉四件套英伦风经典条格床品套件全棉套件床上用品慕格,299.00
4,"
LOVO家纺官方旗舰店
",33笔,lovo家纺四件套床上田园天丝被套床单1.5/1.8米床4件套件,699.00
11,"
LOVO家纺官方旗舰店
",24笔,lovo家纺出品全棉磨毛四件套哆啦A梦卡通床单加厚儿童床上用,599.00
47,"
雅芳婷旗舰店
",10笔,雅芳婷现代简约风全棉床笠四件套纯棉印花床上用品床单套件可水洗,479.00
214,"
雅芳婷旗舰店
",14笔,雅芳婷床笠四件套 新品 床上用品纯棉套件床罩全棉床上四件套,499.00
3,"
罗卡芙家纺旗舰店
",8笔,ROYALCOVER/罗卡芙家纺 欧式简约 全棉绣花 60s铂利棉四件套爵士,2780.00
25,"
梦洁宝贝旗舰店
",13笔,梦洁宝贝儿童家纺纯棉套件儿童床上用品女孩卡通三四件套全棉格子,284.00
265,"
罗卡芙家纺旗舰店
",10笔,ROYALCOVER/罗卡芙复古风冬季保暖贡缎加厚全棉磨毛四件套 贝加尔,1580.00
113,"
梦洁宝贝旗舰店
",10笔,梦洁宝贝儿童三四件套全棉1.2m1.5m女孩床单被套纯棉学生宿舍套件,379.00
7,"
艾维家纺旗舰店
",6笔,艾维家纺60S长绒棉婚庆四件套全棉纯棉公主风大红荷叶边1.8m床单,798.00
30,"
水星家纺品牌专卖店
",15笔,水星家纺 全棉卡通公主风四件套 梦的礼物1.8米床纯棉套件,369.00
125,"
水星家纺品牌专卖店
",14笔,水星家纺纯棉四件套全棉床品1.8m床花卉床单双人被套华尔兹小调,339.00
0,"
midohouse家居旗舰店
",4笔,床单四件套简约欧美风4件套 床上用品1.5m床纯棉 全棉80支长绒棉,598.00
41,"
康尔馨旗舰店
",12笔,厦门康莱德授权康尔馨五星级酒店纯棉贡缎80S床上用品四件套,1380.00
36,"
罗莱儿童旗舰店
",38笔,罗莱家纺儿童四件套女孩全棉床上用品田园风全棉套件 Luolai kids,149.00
94,"
midohouse家居旗舰店
",11笔,mido house酒店床上用品四件套纯棉1.8m床全棉贡缎绣花床单四件套,428.00
24,"
南方寝饰家纺旗舰店
",4笔,南方寝饰全棉斜纹四件套纯棉1.5米1.8m床简约纯棉套件 床上用品,569.00
2,"
恒源祥家纺官方旗舰店
",7笔,恒源祥贡缎提花四件套纯棉欧式公主风1.8m床床单被套全棉简约套装,568.00
1,"
恒源祥家纺官方旗舰店
",3笔,恒源祥家纺夏季纯棉四件套1.5m1.8米双人床被套床单学生宿舍4件套,368.00
84,"
罗莱儿童旗舰店
",13笔,罗莱家纺儿童全棉磨毛四件套几米漫画温暖四件套kids,599.00
145,"
艾维家纺旗舰店
",11笔,艾维家纺婚庆四件套全棉纯棉大红色刺绣喜被结婚六件套新婚庆床品,668.00
82,"
康尔馨旗舰店
",8笔,康尔馨颐尊授权五星级酒店总统房100支床上四件套全棉纯棉1.8m床,2980.00
16,"
富安娜艺术生活馆
",9笔,【天猫直送】富安娜四件套纯色简约被套双人床单全棉床上用品纯棉,499.00
57,"
尚喜堂旗舰店
",14笔,ins纯棉床上四件套全棉床单床笠学生三件套1.8m2.0米双人床上用品,235.00
28,"
南极人维米专卖店
",28笔,南极人水洗棉四件套 北欧床单1.8m纯棉被套双人床上用品全棉床品,259.00
62,"
水漾家纺旗舰店
",15笔,无印日式纯棉裸睡天竺棉条纹四件套全棉针织棉1.8m床单床笠式良品,253.00
24,"
南极人家纺旗舰店
",8笔,南极人贡缎素色纯棉长绒棉四件套全棉床单被套1.8m/2.0米床上用品,429.00
440,"
华锦添家纺旗舰店
",132笔,全棉四件套纯棉公主风小清新床上用品1.5/1.8m床单被套少女网红,119.00
116,"
水星家纺婚庆馆旗舰店
",16笔,水星家纺婚庆馆旗舰店正品婚庆大红提花四件套线下同款如意佳缘,1599.00
147,"
羽戈旗舰店
",16笔,贡缎提花奢华高档欧式四件套纯棉全棉欧美风宫廷被套床上用品床品,768.00
1918,"
水漾家纺旗舰店
",22笔,纯棉四件套件全棉1.8m双人床上用品被套床单学生宿舍三件套1.5m床,169.00
977,"
天猫超市
",51笔,长相知家纺 全棉四件套1.5/1.8米 时尚纯棉套件被套床单床上用品,189.00
66,"
南方寝饰家纺旗舰店
",4笔,南方寝饰全棉四件套纯棉1.5米1.8m床单被罩套双人床上用品套件,399.00
199,"
blueblue旗舰店
",30笔,儿童四件套纯棉全棉卡通男孩恐龙1.35米床单被套三件套1.2米床品,209.00
3568,"
南极人维米专卖店
",58笔,水晶绒四件套 公主风保暖珊瑚绒法莱绒双面绒法兰绒床上床单被套,199.00
90,"
blueblue旗舰店
",16笔,水洗棉四件套全棉超柔1.2米床三件套儿童床品纯棉男孩1.35米床单,399.00
